UniprotID,Length,Molecular_Weight (kDa),num_theoretical_peptides,num_unique
E9PNR3,184,21.501464999999996,8,8
A8MPU2,184,20.226544999999998,11,11
A9XU13,184,21.205985000000002,7,7
A8K927,184,21.794895,12,12
F8VVY6,184,20.706564999999998,9,9
H7C3V0,184,22.299205,12,12
E5RJH9,184,20.352054999999996,6,6
M0QXG9,184,21.019054999999998,10,10
H0YBG3,184,20.466465,6,6
D6RHK2,184,20.828275,9,9
H3BQ48,184,20.730204999999998,7,7
E5RJE6,184,21.344925,7,7
B8ZZ55,184,20.212604999999996,11,11
F5H1S7,184,20.756975000000004,11,11
E9PPQ5,184,20.723414999999996,8,8
F5GYW2,184,19.450815000000002,9,9
C9J8J5,184,20.108794999999997,4,4
H0YJ78,184,20.057595000000006,12,12
K7EKZ8,184,21.039564999999993,7,7
E9PHG0,184,20.697125,8,8
H0YA34,184,19.688834999999997,5,5
B1APQ0,184,20.205945,12,12
H0YEL1,184,20.580115000000003,9,9
H0Y7M4,184,21.185045,8,8
H7C437,184,19.717454999999994,10,10
H0YMK0,184,20.721245000000003,9,9
E9PK54,184,20.012624999999996,12,12
E7EWK7,184,21.148584999999997,11,11
C9JI87,184,20.373685000000005,11,11
S4R3W2,184,19.815794999999998,7,7
H3BSS4,184,19.390595,7,7
C9JWD6,184,20.272934999999997,4,4
D6RHF9,184,20.638085,4,4
B8ZZP2,184,20.733985000000004,3,3
C9J3F5,184,21.271475000000002,8,8
I3L4D3,184,19.256905,3,3
B4DFZ0,184,20.512704999999997,5,5
E5RIL5,184,21.292225000000002,11,11
E9PFE8,184,19.934845,6,6
E5RHC1,184,21.045384999999996,7,7
F5H5L1,184,21.048324999999995,9,9
F5H1F6,184,20.653775000000003,10,10
J3KSV7,184,20.400794999999995,9,9
C9IZG1,184,19.943205000000003,5,5
B1AL05,184,20.539185,12,12
H7C0B3,184,21.432424999999995,10,10
H7C5H4,184,20.701795,7,7
C9J609,184,21.081904999999995,9,9
E9PMB3,184,19.482994999999995,8,8
H7C194,184,19.216335,4,4
H7C394,184,20.363075000000002,10,10
J3QQJ4,184,20.201595,13,13
K7EJR8,184,20.466965000000002,11,11
D6RIC0,184,21.210004999999995,8,8
H0Y9T7,184,21.196154999999997,9,9
B0QYN7,184,20.457375000000003,8,8
A8MU21,184,21.140805,10,10
C9J3Q2,184,20.333064999999998,12,12
D6RDX3,184,21.380245000000002,9,9
J3KTQ6,184,21.356115000000003,11,11
E9PJ09,184,20.530084999999996,10,10
Q5JT44,184,21.016725,6,6
A6NFF4,184,21.507695,8,8
F5H1B2,184,20.042865,13,13
H0YGI1,184,21.416774999999998,10,10
E9PS62,184,20.539135,12,12
E5RJ77,184,21.474735000000003,11,11
A8MT87,184,20.559404999999998,6,6
M0QZC7,184,19.583214999999996,9,9
C9J2Q4,184,21.086865,13,13
C9J958,184,19.928555,4,4
A8MWP7,184,21.196015,12,12
Q5SPZ6,184,20.790185,9,9
C9JF32,184,20.895074999999995,11,11
F8W0R0,184,20.835515000000004,10,10
E9PPW7,184,20.656425,11,11
H0Y8S1,184,21.326024999999998,6,6
M0R226,184,19.802415000000003,7,7
F5GZP4,184,20.119204999999997,2,2
H0Y8U5,184,19.474765,7,7
F6UE82,184,20.493025,11,11
H3BSE1,184,21.072175,9,9
E7ETL8,184,20.553774999999998,9,9
H0YEI2,184,19.687115000000002,6,6
U3KQK7,184,20.776425000000003,11,11
H0Y8P9,184,19.322344999999995,9,9
H7C5I3,183,20.70236,10,10
K7EIE2,183,19.992019999999997,9,9
B4DNF9,183,20.72476,9,9
B2CM73,183,20.804519999999997,12,12
H7C1M6,183,20.15832,7,7
A2A3G9,183,20.74199,4,4
F5H6P9,183,19.207990000000006,4,4
H0YMT4,183,20.92314,12,12
F5H0D2,183,20.161990000000003,5,5
H0YCJ5,183,20.65978,7,7
F5H4R2,183,20.019530000000003,12,12
E9PIW1,183,20.461070000000003,9,9
H0YD21,183,20.847600000000003,8,8
H0YFS9,183,20.827439999999996,12,12
H0YCW3,183,20.086039999999997,9,9
H0Y641,183,19.642300000000002,14,14
G3V5S9,183,21.49107,6,6
M0QXJ9,183,19.243199999999998,5,5
H7C5P2,183,20.172640000000005,7,7
H0YBN2,183,20.326919999999994,6,6
Q5JTQ6,183,19.503239999999998,9,9
H3BQN8,183,19.995559999999998,8,8
C9JYQ2,183,20.373139999999996,6,6
H7BY94,183,21.000359999999993,9,9
H0YM03,183,21.62752,8,8
F5GZ09,183,19.66839,12,12
U3KQJ3,183,19.74845,6,6
H0YFN9,183,20.858089999999994,10,10
H0YBS6,183,19.563309999999994,10,10
F8VVY1,183,19.89121,8,8
H0YF30,183,20.522199999999994,10,10
Q5JVL1,183,21.32688,9,9
H0YE91,183,20.663379999999993,10,10
B4DSL5,183,21.002689999999998,12,12
H0YC58,183,19.397600000000004,9,9
H0YL90,183,20.332959999999996,10,10
C9K0S0,183,19.933300000000003,7,7
E9PHY3,183,20.03639,9,9
Q8TCQ9,183,20.95187,10,10
E9PR18,183,21.134939999999993,10,10
C9JDR8,183,21.627080000000003,12,12
H7C141,183,21.276119999999995,12,12
G3V4S8,183,20.17527,4,4
Q5JZ40,183,20.39642,10,10
B4DUQ5,183,21.01054,11,11
D6RF87,183,19.418110000000002,9,9
H7BZZ9,183,20.318219999999997,7,7
C9JPM9,183,20.67408,10,10
C9J0A7,183,20.771679999999996,6,6
H3BPH6,183,20.43477,10,10
H0YGC7,183,20.409719999999997,12,12
H0Y359,183,20.49162,8,8
M0QYB5,183,17.9271,6,6
E9PM84,183,19.23631,8,8
M0R148,183,19.081929999999993,4,4
Q5QPM9,183,20.593080000000004,6,6
E9PG02,183,20.488329999999994,11,11
H0YC33,183,20.890569999999997,10,10
I3L232,183,21.231129999999997,13,13
E9PSI0,183,20.742420000000003,8,8
B1AKJ1,183,19.567459999999997,8,8
I7HFV8,183,21.001109999999997,10,10
H0YMI6,183,20.526349999999997,9,9
E2QRM8,183,21.433199999999992,6,6
E7EPS7,183,20.32948,12,12
G3V2L6,183,20.839429999999997,11,11
F8WF64,183,20.293190000000003,11,11
M0R2Q6,183,19.516379999999998,4,4
H0YBQ1,183,20.20342,10,10
J3QKW2,183,20.838130000000003,11,11
K7EQP0,183,20.777869999999997,12,12
C9JW72,183,19.59827,3,3
C9J8M6,183,20.7639,5,5
M0R308,183,20.42553,10,10
J9JID0,183,20.517009999999996,11,11
H3BUW3,183,20.639290000000003,11,11
F2Z3A2,183,20.386909999999993,8,8
H0YJ88,183,20.631099999999996,8,8
Q9Y4N2,183,19.156699999999997,10,10
H3BP33,183,20.563779999999998,8,8
H0YAG2,183,21.880750000000003,11,11
J3KRE4,183,19.302119999999995,7,7
B1AK61,183,20.82292,6,6
Q9UEL6,183,20.23007,6,6
C9K0Q7,183,21.745949999999993,12,12
G3V1K2,183,21.208329999999993,10,10
C9JCK8,183,20.652939999999997,6,6
C9J296,183,20.036549999999995,10,10
K7EM16,183,20.15746,12,12
K7EQ30,183,19.68,6,6
K7EJB0,183,21.194499999999998,10,10
I3L3R3,183,19.288370000000004,13,13
E9PQN3,183,20.538359999999997,11,11
H0Y5S5,183,19.674770000000002,8,8
H0Y6M9,183,20.387869999999996,9,9
E9PRQ8,183,20.095209999999994,4,4
E5RK39,183,20.700539999999997,10,10
H0Y4E0,183,21.531579999999995,10,10
D6RE80,183,20.944080000000007,12,12
J3QRC3,183,20.589349999999996,8,8
F5H7J2,183,20.156569999999995,2,2
H7C5Q6,183,20.946379999999998,2,2
D6RGK7,183,20.646,10,10
F5H5G7,183,20.007959999999997,8,8
M0R080,183,20.497180000000004,10,10
K7EPN0,183,20.941140000000004,11,11
H7BZU1,183,19.8288,9,9
H0YB75,183,19.519330000000007,6,6
F6UPZ7,183,19.552989999999994,7,7
F5GXP1,183,20.169870000000003,6,6
F8WCM8,183,20.60424,6,6
J3QLD7,183,19.488829999999997,4,4
M0R3A4,183,20.838619999999995,12,12
Q5SYF9,183,20.63188,11,11
H0YAF0,183,19.573919999999998,4,4
C9JUY1,183,19.863050000000005,9,9
H7C434,183,20.94303,10,10
H0Y954,183,19.1986,7,7
H7C550,183,20.96995,14,14
E9PMM3,183,21.164939999999998,8,8
B4DT40,183,20.72487,14,14
I3L2A2,183,20.001849999999997,11,11
F8VX65,183,20.57771,12,12
H0YI12,182,20.769625,11,11
E7ESV1,182,20.364535,2,2
F5H5N1,182,19.769754999999996,10,10
H7C201,182,20.321585,9,9
H7BYM0,182,20.795225,12,12
H0YB49,182,20.530565,6,6
Q5VZU3,182,19.772895000000002,9,9
I3L3I1,182,20.014274999999994,4,4
A8MSP2,182,20.161685,15,15
H3BSQ2,182,19.543844999999997,5,5
H0Y3V4,182,20.487295,10,10
M0R025,182,19.899065000000004,10,10
H0YI11,182,20.091695000000005,5,5
H0Y3T7,182,19.585535,11,11
Q5JV78,182,20.566494999999996,8,8
B1B1F5,182,20.244694999999997,7,7
E9PP75,182,20.483455,11,11
E9PNU2,182,20.132064999999997,8,8
F8WCU1,182,20.397094999999997,8,8
Q5QPQ2,182,19.172995,8,8
E5RHU1,182,20.825174999999998,9,9
H7C3P1,182,19.138514999999998,11,11
H0YJY3,182,19.613214999999997,10,10
H7C372,182,20.488815000000002,10,10
C9JX50,182,19.872835,3,3
E9PI79,182,19.299504999999996,8,8
F5H0P5,182,20.597515000000005,4,4
H0YEB8,182,21.333284999999997,8,8
K7EK86,182,18.304295,1,1
H7C3N9,182,21.045635,8,8
C9JWC3,182,19.778595,12,12
F8VU90,182,19.813764999999997,10,10
M0R368,182,19.835844999999996,5,5
H0Y8W1,182,20.013994999999994,10,10
G3V1W5,182,20.088945,10,10
C9JJ10,182,20.950084999999998,10,10
I3L1Z4,182,20.259815,10,10
H3BUW0,182,19.998974999999994,11,11
F2Z3G4,182,20.899625000000004,8,8
H0Y9P9,182,21.035635000000006,4,4
A6NI33,182,21.591734999999996,10,10
M0R264,182,20.723574999999997,8,8
C9J6H0,182,19.337184999999998,5,5
B0QZ88,182,20.787235000000003,7,7
H0YMV4,182,20.238625,9,9
B5MCQ4,182,20.224795,11,11
H7C0Q3,182,19.998534999999997,6,6
B8ZZ10,182,21.371895000000002,10,10
H7C4L3,182,20.391464999999993,4,4
F5H125,182,20.513904999999998,9,9
H0YGX3,182,19.653085,6,6
H3BRI3,182,20.597495,11,11
J3QLN7,182,20.408414999999998,9,9
E7EM95,182,20.283694999999998,8,8
C9J4J0,182,20.367385,13,13
H3BPZ4,182,19.227195000000002,5,5
H0YCG7,182,20.635425,9,9
U3KQR8,182,19.843464999999995,5,5
M0R0L9,182,19.625995,6,6
H0YGU7,182,20.476025,8,8
K7EJ07,182,20.122844999999998,9,9
F5GX86,182,20.300565,4,4
C9JLP2,182,20.280185,12,12
A8MVM1,182,20.508194999999997,9,9
H0Y8T6,182,20.189184999999995,8,8
H7C415,182,20.150515,7,7
F5GX58,182,19.468504999999997,8,8
H3BPL3,182,19.581924999999995,7,7
C9JSG9,182,20.056694999999998,11,11
H7BZJ2,182,20.874145000000002,11,11
E5RIC3,182,19.978105,10,10
C9JS03,182,21.110255,8,8
U3KQ64,182,19.975044999999998,12,12
E5RI44,182,20.776604999999993,12,12
H0YGQ1,182,20.938735000000005,8,8
K7EJ40,182,20.592845,9,9
B4DQE7,182,20.141014999999996,9,9
H0YKT8,182,20.07496499999999,10,10
J3QRR7,182,20.653465,10,10
J3QRW3,182,19.781355,13,13
R4GMR6,182,18.967205000000003,4,4
C9JLC1,182,20.641565000000003,12,12
K7EJH8,182,21.430394999999994,11,11
C9J7Z1,182,19.764984999999996,11,11
I3L4T9,182,20.125664999999998,7,7
E9PDN7,182,20.395554999999995,12,12
H0YKY5,182,20.786455,9,9
B7Z945,182,20.162365,8,8
C9JK03,182,20.712235000000003,7,7
F8VVA2,182,21.822785,5,5
H0YAB0,182,20.796185,14,14
H7BZB0,182,19.908994999999997,6,6
A8MWR2,182,19.968604999999997,12,12
C9JSP1,182,20.712105000000005,10,10
H0YLX5,182,21.871924999999994,10,10
F8WEU0,182,19.768184999999995,6,6
H7BZN7,182,20.842064999999998,10,10
Q7Z674,182,20.914585,11,11
C9JKP4,182,20.461885000000002,5,5
Q7Z6V3,182,20.465995,9,9
H0YBK0,182,19.799725000000006,4,4
M0R2B0,182,18.198314999999997,11,11
H0YEB7,182,19.503735,8,8
E9PQZ4,182,19.502624999999995,6,6
J3QKZ2,182,19.414844999999993,7,7
H7BZ29,182,20.678375,11,11
E9PRK5,182,20.004985,11,11
H7BYK2,182,19.591524999999997,9,9
B3KT51,182,20.207125,11,11
H0YN92,182,20.525285,9,9
B1AJU2,182,21.543225,13,13
Q5T4L2,182,19.510734999999993,4,4
J3KRY6,182,20.063084999999997,12,12
C9JCF5,182,20.343684999999997,11,11
B5MBW3,182,20.301534999999998,12,12
E7EWP8,182,19.485364999999998,3,3
H0Y947,182,20.359875,9,9
H0YBD1,182,20.325065,7,7
J3KRC4,182,20.456315000000004,10,10
D6RFI7,182,20.615335,10,10
H0YGQ6,182,19.633855,8,8
H0Y320,182,21.523804999999996,11,11
F5H2P0,182,20.302505,7,7
H3BTT8,182,20.719524999999997,10,10
E9PRI6,182,19.724365,11,11
D6RA14,182,21.200255000000002,11,11
H0Y4X4,182,20.808464999999995,12,12
H3BS84,182,20.679765000000003,8,8
C9JPW1,182,19.498195,10,10
I3L0X1,182,20.691875,6,6
E9PND8,182,20.001634999999993,10,10
E5RHM2,182,20.627954999999996,4,4
C9JPF8,182,19.064055,10,10
C9JQ36,182,21.003184999999995,11,11
E7EUZ7,182,19.700045,6,6
H3BTP5,182,19.562964999999995,8,8
H0YBF5,182,20.338245,8,8
J3QT58,182,20.831615000000006,7,7
D6RF71,182,21.292044999999998,9,9
H0YET5,182,19.699655,11,11
H0Y2L7,182,19.080175,7,7
M0R1X7,182,20.572165000000002,9,9
F5H7A0,182,19.988985,8,8
D6RAN4,182,20.874264999999998,8,8
H0YH14,182,20.431245000000004,10,10
Q5VU81,182,20.233014999999995,10,10
H0Y9J2,182,20.496184999999993,10,10
B1AP63,182,20.564264999999995,5,5
H0YMZ0,182,20.518994999999993,9,9
E7EX84,182,20.67042499999999,10,10
C9IYL0,182,20.780425,11,11
H7C2P5,182,20.390304999999998,9,9
F6X994,182,19.634315000000004,1,1
H7C0S6,182,21.173245,12,12
B1ALS0,181,20.504489999999997,12,12
C9JKP8,181,20.67783,5,5
Q5VUB8,181,20.734389999999998,9,9
E9PQV2,181,20.03869,9,9
H0YEF0,181,19.04488,9,9
H7C2L2,181,20.37659,9,9
F5GZ45,181,21.068,11,11
F5H579,181,20.44544,12,12
Q5VVQ7,181,20.297799999999995,10,10
D6RB03,181,20.76488,12,12
I3L2Y9,181,20.408599999999996,8,8
Q5JVC2,181,20.23037,9,9
D6RB11,181,18.40837,4,4
H7C527,181,21.04199,10,10
B1B1J6,181,19.68847,8,8
A6QRI9,181,20.23436,4,4
E9PQ74,181,20.24317,13,13
F8WCF6,181,21.058329999999994,10,10
Q5T1B4,181,21.06171,11,11
H7C3F7,181,20.54462,9,9
F5GYX7,181,20.481589999999997,11,11
C9JBE8,181,20.765969999999996,8,8
C9JCX6,181,20.45473,7,7
H7C3I0,181,19.35837,3,3
H0YLM7,181,20.74077,9,9
Q5JT45,181,20.8136,7,7
C9JJP5,181,20.364829999999998,10,10
B1AHM8,181,19.403449999999992,7,7
S4R3X4,181,19.09958,10,10
Q5T4X2,181,20.367730000000005,14,14
C9JYL6,181,19.360029999999995,10,10
M0R096,181,20.287779999999998,8,8
C9JGY8,181,20.142479999999995,7,7
C9JXC9,181,20.36429,11,11
C9JHD9,181,20.840719999999994,9,9
Q5QP56,181,20.244279999999996,9,9
F6VAV3,181,20.58572,8,8
M0R1Z5,181,19.860979999999994,8,8
Q5QPM1,181,20.18505,11,11
Q5TGE8,181,19.28716,7,7
C9JZH4,181,20.579779999999996,11,11
H7C3X9,181,20.5306,5,5
F8VNY5,181,21.278,8,8
H0YJL4,181,18.47023,7,7
Q8NB61,181,20.320589999999992,7,7
J3KP27,181,19.995749999999997,10,10
C9J905,181,20.792839999999998,11,11
F8W1K7,181,20.86389,11,11
H7C4F5,181,19.887919999999994,9,9
F8WB71,181,19.16668,5,5
I3L293,181,19.146150000000002,3,3
F5H2K0,181,20.36356,8,8
C9J4B6,181,19.955369999999995,8,8
I3L3L1,181,19.7839,11,11
B1AKS5,181,20.15051,11,11
H0YDX6,181,19.57021,6,6
F5H5J5,181,21.503369999999997,9,9
D6RC07,181,20.44533,9,9
I3L2F1,181,20.151429999999998,11,11
M0R3F4,181,19.636429999999997,11,11
D6R935,181,20.004499999999997,9,9
F8VUA2,181,19.53156,10,10
C9JVN1,181,19.308899999999998,11,11
C9JMY1,181,20.281009999999995,9,9
C9JAL0,181,19.943720000000003,11,11
M0R2K2,181,20.457229999999996,7,7
F2Z3C5,181,20.699419999999996,9,9
A8MZH3,181,19.72996,10,10
I3L0M1,181,19.80735,7,7
M0R1E0,181,19.958299999999998,11,11
C9J591,181,20.213419999999996,12,12
F8VVB7,181,19.955690000000008,5,5
D6RBE0,181,17.708249999999996,7,7
E9PN56,181,20.041969999999996,4,4
H0YAF5,181,19.42310999999999,6,6
E5RJG7,181,19.327199999999998,13,13
H3BMS6,181,20.052859999999995,14,14
H3BUN3,181,20.834509999999998,10,10
H3BRD0,181,21.148119999999995,13,13
K7EQL1,181,18.19461,14,14
K7EQV8,181,19.889229999999998,10,10
B7Z1W5,181,20.82558,9,9
K7EJD7,181,18.98134,1,1
H3BMZ6,181,19.681279999999994,8,8
K7ERD7,181,20.903389999999995,8,8
E5RIP7,181,19.981979999999997,13,13
H0YBR4,181,20.52573,12,12
B4DQU3,181,21.56785,9,9
E9PC40,181,19.86182999999999,12,12
H3BU58,181,19.59823,8,8
Q9UBD8,181,19.286990000000003,8,8
H3BTH9,181,20.341969999999996,9,9
E7EVI9,181,19.940479999999994,8,8
E7EV97,181,19.84868,11,11
E7ERK5,181,20.016809999999996,9,9
G3V418,181,21.19578999999999,12,12
B4E2P0,181,20.858550000000008,9,9
K7ELB4,181,19.968049999999995,9,9
M0QZW4,181,19.78851,9,9
B5MCS3,181,20.39139,8,8
J3KT25,181,20.60521,9,9
J3KT24,181,18.594219999999996,2,2
B4DUA9,181,20.74557,7,7
K7EPT9,181,18.930939999999996,9,9
B3KUP2,181,20.13612,11,11
H3BQS8,181,19.33868,4,4
J3QR77,181,21.055850000000003,9,9
E9PJI9,181,20.86854,9,9
E9PJC5,181,19.324540000000002,8,8
A2AB25,181,18.62288,11,11
J3QRL2,181,20.078689999999995,11,11
H7C0X0,181,20.40296,4,4
E2QRI3,181,19.070659999999997,8,8
D6RJE6,181,20.59791,10,10
H0YCI8,181,20.776039999999995,4,4
B4DFF2,181,19.50922999999999,8,8
H7C0F9,181,20.005979999999997,6,6
E9PKL7,181,20.779289999999996,13,13
H7C090,181,19.75645,4,4
J3QLT8,181,20.247179999999997,10,10
R4GMR7,181,20.0344,9,9
B7Z7Q3,181,19.435769999999994,9,9
J3QSE9,181,18.85903,3,3
E9PI26,181,20.403929999999992,11,11
D6RF55,181,18.900470000000006,6,6
E5RHM4,181,20.647409999999997,11,11
H0YBV5,181,20.21245,5,5
K7EII6,181,18.887829999999997,8,8
B7Z6D9,181,20.233749999999997,8,8
H0YC22,181,20.459020000000002,11,11
G5E9L5,181,19.01533,4,4
J3QRN2,181,19.90692,9,9
B4DDH7,181,20.23896,10,10
B4DDD4,181,19.784819999999996,10,10
E9PIK5,181,19.227919999999997,9,9
G5E9H6,181,19.086619999999996,6,6
S4R2Z1,181,19.819370000000003,9,8
H0YCT2,181,20.39383,12,12
G3V3C0,181,20.67887,8,8
K7EMS3,181,20.186329999999998,13,13
K7EMN7,181,20.356139999999996,6,6
C9J9V0,180,19.347155000000004,11,11
I3L1C8,180,20.589194999999997,11,11
H7C4J0,180,19.722185,9,9
H7C2G1,180,19.144804999999998,8,8
H7C0N4,180,18.749505000000003,7,7
F5GZ38,180,20.474984999999997,11,11
K7ES52,180,19.785954999999998,9,9
E5RIW9,180,20.845305000000003,11,11
H0YLN9,180,21.05358499999999,10,10
F8VVS4,180,19.583924999999997,8,8
C9JEE0,180,19.22674499999999,9,9
C9JJ64,180,19.684884999999994,11,11
K7ELD5,180,19.807424999999995,7,7
J3KT01,180,19.479854999999997,10,10
E7EPN8,180,21.754935000000007,8,8
I3L0P4,180,19.521805,9,9
E7ETC9,180,20.532994999999996,8,8
H0YCT5,180,20.253984999999993,6,6
H3BLX3,180,20.516414999999995,11,11
C9J9N4,180,20.141225000000002,9,9
K7EKL8,180,19.443155,10,10
B4E2W7,180,20.311925,7,7
H3BPM3,180,19.286654999999996,8,8
B8YG18,180,20.380084999999987,5,5
C9JS07,180,19.381115,10,10
G3V4X5,180,20.287794999999992,7,7
J3KTJ7,180,20.132295,10,10
B4DQI6,180,20.589384999999996,7,7
A6NCQ0,180,19.961384999999996,8,8
C9JDD7,180,19.676835,4,4
B5MCX7,180,20.155854999999992,10,10
B4DNW2,180,19.063615,6,6
B0QZD4,180,20.469525,11,11
E5RGR8,180,20.559694999999998,8,8
D6RA76,180,20.591464999999996,10,10
E9PLX2,180,19.852475,9,9
H0Y5P4,180,18.405965000000002,4,4
M0R0W8,180,18.988364999999998,5,5
F5GXC2,180,21.121264999999998,11,11
F5H8B7,180,19.469884999999998,9,9
B4DVQ3,180,20.473965000000003,11,11
E7EMT7,180,19.536485,9,9
K7EQR9,180,19.588734999999993,11,11
C9JQ03,180,18.772795,2,2
C9JAG1,180,20.556915000000004,3,3
C9JQ00,180,19.808194999999998,9,9
H3BMJ3,180,20.244725,10,10
F8WCR1,180,19.767905,9,9
H0Y606,180,20.584914999999995,9,9
J3KQ48,180,19.324584999999995,8,8
C9JG41,180,20.055805,11,11
H0Y5V6,180,20.316254999999998,8,8
K7ESP6,180,19.920665,10,10
H7C248,180,19.618145,13,13
B0QYJ6,180,19.160004999999998,0,0
C9J6P7,180,20.088694999999994,12,12
E5RIJ1,180,20.739665000000002,6,6
H7BZ14,180,20.271774999999998,12,12
Q5T4C7,180,19.949784999999995,10,10
Q5QPQ3,180,19.204314999999998,8,8
M0R218,180,19.636484999999993,7,7
E9PPW0,180,19.428584999999995,10,10
C9JIX7,180,20.683175,9,9
J3KPZ4,180,20.11572499999999,5,5
G8JLL2,180,20.398504999999993,9,9
D6RC56,180,19.664554999999996,7,7
E7EPD2,180,21.776334999999992,11,11
F5H5Q5,180,20.435225,10,10
E9PIG7,180,20.026614999999996,6,6
C9JNT4,180,21.049744999999998,8,8
J3KQ25,180,20.331585,12,12
H0Y9A3,180,20.491084999999995,9,9
H0YA92,180,20.173125,10,10
E7ETN9,180,21.097034999999998,7,7
S4R3N8,180,19.360284999999998,7,7
J3KRF7,180,19.01248499999999,5,5
C9JKR6,180,20.219275000000003,7,7
M0R149,180,19.674524999999996,12,11
J3KP49,180,19.264094999999998,9,9
H3BVE5,180,19.877904999999995,8,8
C9J148,180,18.219515,8,8
K4DIB7,180,20.261435000000002,4,4
B4DKK2,180,20.006345,12,12
D6RA44,180,20.824145,12,12
K7EQ22,180,18.90418499999999,3,3
J3QKP5,180,19.698375,12,12
H0YJ21,180,21.021674999999995,11,11
C9JYP5,180,18.778985,6,6
Q5HY81,180,20.569435,9,9
H7C0V3,180,20.643524999999997,9,9
H7C0V6,180,20.154034999999997,8,8
H7BZX7,180,20.367215,8,8
C9JHI2,180,19.508324999999992,10,10
C9JVM2,180,20.406284999999993,5,5
F5H0H7,180,20.259315,3,3
I3L2G6,180,19.047514999999997,6,6
B4DHJ7,180,19.942974999999993,10,10
H0YEP3,180,19.404244999999996,8,8
A2A2I8,180,20.865505000000002,8,8
G3V5V7,180,20.253725,10,10
E9PL16,180,20.629755,6,6
H0Y731,180,20.712194999999994,8,8
S4R379,180,20.759124999999997,9,9
Q5TA01,180,20.938215,9,9
Q5JPU0,180,19.844935,9,9
D6RHD7,180,20.924654999999994,10,10
F5GZ59,180,20.500124999999997,7,7
H0YIA8,180,19.698384999999995,11,11
C9JVX0,180,20.809365,13,13
B7ZBA0,180,20.829874999999998,7,7
E2QRB6,180,20.527424999999994,5,5
G3V580,180,20.375015000000005,14,14
F5H037,180,19.298644999999993,11,11
K7ENB4,180,19.943804999999998,12,12
C9K0F0,180,18.889774999999997,10,10
E7ES73,180,20.358515,7,7
C9J269,180,20.507175,7,7
Q8N9S5,180,20.446115000000002,9,9
G3V5R6,180,20.807335,8,8
H0YAD2,180,18.883764999999997,7,7
H3BQU2,180,20.535895,9,9
Q8WZ27,180,17.680714999999996,7,7
M0R2Y7,180,19.978634999999993,12,12
B4DEU5,180,19.373854999999995,5,5
K7EMD3,180,20.062944999999996,5,5
Q6NVZ8,180,19.525895,6,6
H7C0H3,180,19.782504999999993,9,9
A6PW81,180,20.628045,10,10
M0QZ16,180,20.707724999999993,11,11
F8VQY3,180,19.117454999999996,6,6
K7ENR3,180,20.362624999999998,9,9
Q5T0R5,180,19.908674999999995,10,10
H0Y3B2,180,19.655825,5,5
E9PNE5,180,20.999525,7,7
F5H7Z9,180,19.745454999999996,12,12
H9KV29,180,19.219245,9,9
M0R1J8,180,20.320174999999995,9,9
F8W9E5,180,20.612424999999995,12,12
F8VQX6,180,20.662145000000002,10,10
B4DDQ3,180,19.884384999999995,12,12
Q86YM6,180,20.819184999999997,12,12
H0Y5J5,180,20.234065,9,9
H7BY38,180,20.324305,12,12
H7C0X5,180,21.186134999999997,13,13
J3QKX0,180,19.735274999999998,10,10
E7ET77,180,20.689365,10,10
J3QR84,180,19.380634999999998,4,4
H0YCM2,180,20.844714999999997,8,8
K7EQD6,180,20.087585,9,9
H0YJP4,180,19.285995,8,8
Q5SZK5,180,21.163924999999992,11,11
C9JH44,180,20.043574999999997,6,6
F8VPY5,179,20.505020000000005,9,9
B4DMG4,179,21.00275,10,10
B4DMK0,179,19.97121,13,13
D6R9X7,179,19.601469999999996,6,6
B5MCM7,179,19.184739999999998,4,4
B7WNR7,179,19.2306,5,5
H0YL13,179,20.371589999999998,10,10
E9PHN7,179,21.13418,15,15
H0YNL4,179,19.80546,7,7
H7BXF6,179,19.55331,10,10
H7BYZ7,179,20.007689999999997,9,9
D6RAZ4,179,20.50782,9,9
K7EQR1,179,20.43057,8,8
E9PKM1,179,20.88749,10,10
H7C421,179,21.383699999999997,8,8
B4DFS1,179,20.19813999999999,6,6
E5RJW4,179,20.768749999999994,11,11
H7C4M5,179,19.331810000000004,9,9
F8VWU0,179,20.201439999999995,9,9
D6RB48,179,19.432019999999998,5,5
K7ERW2,179,19.800739999999998,6,6
F8VQZ9,179,20.154629999999997,10,10
Q5TEJ7,179,19.43275,6,6
K7EKB9,179,20.079189999999997,8,8
A8K0B5,179,20.675040000000003,7,7
D6RDY8,179,19.86824,6,6
H7C278,179,20.068939999999994,12,12
K7ES54,179,18.94342,10,10
H0Y9M2,179,20.776880000000006,11,11
J3KS47,179,19.829009999999997,8,8
H7C3W3,179,19.435269999999996,9,9
G3V559,179,19.906059999999997,8,8
Q8N4G4,179,19.671979999999998,4,4
H7C1I6,179,20.006199999999996,8,8
C9IYL1,179,19.609709999999993,8,8
J3KNV8,179,20.87898999999999,7,7
U3KQU7,179,19.259929999999994,12,12
H3BQC0,179,20.85343,13,13
H0YCR0,179,18.460430000000002,7,7
E9PNI1,179,19.877339999999997,10,10
G3V5Y4,179,19.91313,11,11
E5RJJ1,179,20.432990000000007,8,8
F8W0C6,179,20.65625,10,10
C9JAQ1,179,19.95257,9,9
A6PWC8,179,19.76428,11,11
H0YE95,179,19.706369999999996,10,10
D6RDK6,179,19.98952999999999,8,8
B4E1M0,179,17.770729999999997,8,8
