UniprotID,Length,Molecular_Weight (kDa),num_theoretical_peptides,num_unique
C9JBS6,142,17.300655,9,9
C9JWY0,142,16.860535,8,8
Q5TD90,142,16.765045,4,4
H7C318,142,15.811705,5,5
F8W6E9,142,15.205525,5,5
K7EKG0,142,15.531865,9,9
F5GXT1,142,15.995585,2,2
G3V4G1,142,15.726895,9,9
A8MQ10,142,15.164135,5,5
E9PJ75,142,16.174965,9,9
H0YKX5,142,16.365205,11,11
H0Y8A0,142,16.304305,7,7
H3BPH4,142,16.332735,10,10
F8VZ00,142,15.552485,8,8
C9JTV9,142,14.870955,5,5
H7BZZ4,142,15.209205,5,5
H0YL33,142,16.432475,10,10
D6RGF0,142,15.231445,10,10
C9JTX9,142,16.120385,8,8
C9JN83,142,16.684805,9,9
F8WCH3,142,15.081175,10,10
K7EQK6,142,14.875745,5,5
F6SPX6,142,15.464985,5,5
H0Y7D7,142,16.202015,8,8
G3V1Z7,142,16.031405,5,5
D6RIR9,142,16.180735,10,10
G3V241,142,15.766365,6,6
C9JGM1,142,16.880775,6,6
F6XAQ5,142,15.434005,7,7
H0YJH5,142,15.515585,5,5
H0Y8I6,142,16.066845,7,7
F5H1W8,142,15.459645,5,5
H3BR23,142,16.060475,8,8
C9JFD2,142,15.910265,8,8
E9PEN0,142,16.645675,8,8
H0Y8C2,142,16.899915,6,6
H0YIV8,142,15.509885,8,8
H0YBT9,142,15.806055,8,8
B4DPZ0,142,14.893255,8,8
A6NCI0,142,16.601625,6,6
G3V191,142,14.845595,7,7
K7ERX9,142,14.331835,2,2
H0Y8D1,142,15.421425,6,6
K7ERB9,142,15.821345,9,9
Q49AL4,142,15.648885,13,13
J3QLW0,142,16.291705,10,10
E9PP83,142,16.856085,10,10
H3BQ59,142,15.973145,6,6
F8VR37,142,17.016805,8,8
K7ESQ5,142,17.160165,6,6
F8VQY6,142,15.813405,9,9
F8VRZ8,142,15.630805,9,9
B8ZZ49,142,16.378175,6,6
C9J762,142,16.447095,5,5
F8VSD0,142,15.370245,7,7
E9PQ34,142,15.301115,9,9
E7EV12,142,15.675845,8,8
K7ESL7,142,15.269065,8,8
F5H0W1,142,16.114535,7,7
F8VP73,142,15.996325,5,5
Q5JSZ6,142,15.783495,3,3
C9JI22,142,16.096905,3,3
Q49A59,142,16.202425,8,8
I3L219,142,14.783595,8,8
H0Y9R5,142,16.574535,7,7
H3BRT9,142,15.993075,5,5
E9PPV7,142,16.307535,7,7
H0Y6V0,142,16.076215,6,6
C9JAW0,142,16.482775,11,11
H3BP14,142,15.427735,2,2
K7EM37,142,16.787185,10,10
K7EJR6,142,16.030885,9,9
A3KFI9,142,15.593525,4,4
Q6GQY8,142,15.715405,5,5
E9PKV2,142,16.370905,11,11
G3V5N7,142,15.470185,6,6
E9PKV7,142,16.023005,4,4
D6RAB4,142,16.263805,8,8
J3KRC5,142,16.543705,4,4
D6RAM0,142,16.586345,8,8
H7C2B2,142,14.626855,3,3
J3KQN4,142,16.378085,7,7
F5GX19,142,15.687225,6,6
H3BNT4,142,16.847895,9,9
G3V5A6,142,15.728935,5,5
F8W927,142,16.419165,6,6
D6RAR7,142,15.829245,4,4
D6RAT7,142,15.484195,8,8
H0YDF8,142,15.514145,9,9
D6RFF2,142,16.237425,7,7
J3QRE5,142,15.534405,4,4
C9J2R1,142,16.209435,4,4
C9J2N3,142,15.880105,9,9
J3QRF2,142,15.313785,3,3
J3QKM8,142,16.209435,5,5
A8MZ04,142,16.032375,7,7
H3BV99,142,15.620365,7,7
H0YMA0,142,15.839345,7,7
H7C2I5,142,16.545665,10,10
Q5JR82,142,16.411325,5,5
J3QRF9,142,15.163625,2,2
E5RIH3,142,15.389305,10,10
D6R9X8,142,15.229455,7,7
Q6UWR9,142,15.689485,4,4
H0Y9U9,142,16.046455,7,7
J3KRT1,142,15.552285,7,7
F5H7C7,142,15.665485,9,9
E9PLH6,142,14.782315,8,8
M0QZB9,142,15.755315,7,7
H3BUJ2,142,16.325345,6,6
C9J172,142,15.892935,5,5
H0YF86,142,15.442725,8,8
C9J4B8,142,14.905855,9,9
F8WE73,142,16.407125,8,8
B0QYP6,142,16.356585,9,9
H3BNZ3,142,15.396115,4,4
F8WE78,142,14.819705,6,6
G3V5U0,142,15.825655,8,8
F8WCZ8,142,15.761415,5,5
M0QYW4,141,15.47867,8,8
H3BQ72,141,16.32131,8,8
Q5T063,141,15.37737,5,5
C9J7U9,141,15.32924,6,6
E7EVD9,141,16.05429,8,8
H0Y9F2,141,15.44141,8,8
H7C525,141,16.37583,7,7
H0YNX4,141,15.74286,8,8
F5H054,141,15.87887,5,5
C9J7M2,141,15.9309,8,8
M0QYW5,141,16.43454,6,6
H0YMB7,141,16.1104,10,10
G3V2T2,141,15.81797,6,6
H0Y9V2,141,16.18093,3,3
E9PPW1,141,14.59534,4,4
D6RJH7,141,16.2372,7,7
B4DVN8,141,15.1696,5,5
H3BQV7,141,16.2687,8,8
K7ERG2,141,16.38843,9,9
H3BRZ4,141,16.04908,6,6
I3L2K7,141,15.823,9,9
B8ZZ48,141,16.60165,9,9
F5H5Q3,141,15.0367,3,3
B4DKL9,141,16.567,4,4
H0YEW9,141,15.47859,5,5
C9JDP4,141,16.2421,6,6
H3BPV9,141,14.68666,5,5
E9PRE3,141,16.37412,6,6
F8WD64,141,14.96751,3,3
K7EIF9,141,16.66879,9,9
H0YBP7,141,15.30108,8,8
F8WBC2,141,15.81755,7,7
H0YDA5,141,16.30168,6,6
E9PI99,141,16.20253,8,8
K7ENM0,141,15.34342,4,4
E9PI23,141,15.60556,5,5
A8MZD0,141,15.38946,9,9
F5H7X5,141,16.07025,8,8
C9J1I1,141,14.69677,3,3
H7C218,141,16.48589,9,9
M0R2D2,141,14.72744,5,5
H0Y7C8,141,15.66699,6,6
H0YHR9,141,15.96232,8,8
B7Z7F6,141,15.43873,5,5
D6RJ86,141,15.85525,7,7
C9JFL6,141,16.8769,5,5
B4DTC9,141,16.07029,8,8
F5H598,141,16.02921,3,3
Q5VZ88,141,15.11987,4,4
H7BZD6,141,15.10486,4,4
K7EQJ5,141,16.57044,6,6
E9PPV1,141,15.22848,4,4
F8VU63,141,16.01244,6,6
J3KRZ4,141,14.89222,10,10
C9JHZ8,141,15.50866,10,10
S4R386,141,16.58196,7,7
I3L131,141,15.94538,10,10
K7EQH5,141,15.50146,4,4
H0Y7A2,141,15.64091,6,6
B4DRR1,141,15.25184,4,4
E9PFT6,141,15.41966,10,10
M0R1L4,141,15.82293,6,6
B0QYB6,141,15.42451,6,6
C9JHQ1,141,15.64779,5,5
H7C4W8,141,15.63361,6,6
H7C0J2,141,15.73521,7,7
Q5VW43,141,15.58275,8,8
C9IYE8,141,15.69313,6,6
Q7Z3X8,141,15.63476,10,10
E9PRQ6,141,15.15942,8,8
Q68DM5,141,15.64609,8,8
D6RA62,141,16.39036,8,8
H3BQC6,141,15.08642,6,6
C9JJR8,141,15.34354,10,10
D6RDX9,141,16.23147,10,10
H7BXS6,141,15.82009,8,8
K7EPE5,141,15.94988,5,5
J3KTC1,141,15.57281,7,7
F8VPF9,141,15.80804,6,6
D6RAC7,141,16.03606,10,10
C9JF80,141,16.05558,8,8
M0QZ94,141,16.26265,7,7
B7Z3Y4,141,15.76513,7,7
H7C234,141,14.99607,8,8
F8WDF7,141,15.88706,6,6
B4DUW4,141,15.76791,4,4
E9PH05,141,15.95862,9,9
E9PPV4,141,16.24647,9,9
D6RAU3,141,16.16452,8,8
M0QX98,141,15.67551,8,8
J3QRC6,141,15.8502,7,7
M0QYJ9,141,15.42347,6,6
Q969K0,141,16.00794,5,5
H0Y3S0,141,15.77298,8,8
C9JTJ6,141,15.84135,8,8
F8VZU8,141,16.27782,3,3
E5RFR3,141,14.76899,4,4
C9JUP4,141,15.06089,6,6
C9JV14,141,15.8976,6,6
E9PNV7,141,16.42524,9,9
C9JUK8,141,16.02614,9,9
I3L4Y3,141,15.80572,7,7
M0R060,141,16.52772,9,9
F8VXK1,141,16.4217,6,6
H7C1P7,141,15.64848,9,9
M0R270,141,14.69055,7,7
H7BZJ5,141,15.98241,9,9
H3BTB9,141,15.99186,8,8
E5RFH4,141,15.82568,5,5
I3L4G3,141,15.36142,7,7
E9PIC2,141,16.66423,9,9
H3BNQ9,141,16.25911,5,5
M0R266,141,15.49763,4,4
D6REN1,141,15.62751,7,7
F8WCC9,141,15.90883,7,7
H3BTH1,141,16.21521,6,6
B1AH95,141,14.95412,10,10
F5GYB0,141,15.46153,8,8
F5GXP7,141,14.87633,2,2
H3BU91,141,15.87791,6,6
F8W1M4,141,15.86924,5,5
J3QR79,141,15.35467,7,7
M0R034,141,15.66187,6,6
F5GXM3,141,16.10975,7,7
Q5JX49,141,15.61744,7,7
J3QKS5,141,14.70122,1,1
D6RFW2,141,16.04548,9,9
H3BUB3,141,16.02806,5,5
F8W743,141,14.80425,2,2
K7EK97,141,14.91177,4,4
E9PJY4,141,15.83575,7,7
A8MTT8,141,16.13013,9,9
J3QSE7,141,15.31181,5,5
H0YNQ3,141,15.39232,8,8
E9PNP3,141,15.58786,11,11
E9PJP6,141,16.28855,6,6
H0YCC6,141,16.5942,9,9
J3QKY6,141,15.11153,8,8
E5RG76,141,15.46898,8,8
H3BUI4,141,15.47411,5,5
F5GXZ9,141,15.91665,8,8
J3KSU7,141,15.74585,5,5
C9JWF1,141,15.86722,8,8
G3V3Y7,141,15.36731,2,2
K7EJU0,141,16.54015,7,7
E9PN23,141,15.90554,9,9
K7EMF1,141,15.28949,8,8
K7EMQ0,141,15.95682,4,4
H0YHZ8,141,16.05825,8,8
J3QL63,141,16.26984,9,9
G3V3Q2,141,15.14702,7,7
J3QL47,141,16.20472,9,9
C9JQC9,141,16.23545,7,7
H7C3T8,141,14.74873,4,4
C9JQB1,141,16.1881,10,10
E5RHA1,141,15.93923,9,9
H0YC55,141,16.06505,5,5
F8VVA0,141,16.16129,7,7
E9PQX5,141,15.65353,9,9
H0Y8Q9,141,15.50758,9,9
E7ESM1,141,14.99967,8,7
M0R385,141,16.38787,6,6
G3V5I8,141,16.41398,6,6
F8VVF2,141,15.49781,9,9
D6RDH4,141,16.91873,9,9
C9J6R3,141,15.58823,5,5
Q5T5L4,141,15.37987,2,2
H3BPM9,141,15.50848,5,5
B1ALJ8,141,16.2408,11,11
H3BMS3,141,16.50177,8,8
C9J674,141,15.95119,8,8
Q5JXI0,141,16.15054,9,9
C9JRD8,141,14.18965,6,6
C9JYW2,141,14.43599,10,10
Q5JW57,141,16.10702,9,9
H0Y672,141,16.92579,11,11
Q9H6Y8,141,14.50838,8,8
C9JCT1,141,15.93319,9,9
H9KV45,141,15.93401,4,4
F8VUB8,141,15.42966,7,7
J3KRJ9,141,16.13247,5,5
H0YC39,141,15.0872,8,8
H7C5C7,141,16.22131,10,10
D6RFE5,141,14.81508,3,3
H3BV36,141,15.18738,9,9
F5GWH2,141,15.39293,7,7
J3QS26,141,15.52505,6,6
M0R3D6,141,16.71444,8,8
J3QL58,140,15.370455,6,6
B8ZZP4,140,15.641575,6,6
H7C0I5,140,15.413535,7,7
D6RIV2,140,15.391395,6,6
Q0P663,140,16.473755,9,9
E9PNJ7,140,15.999665,9,9
J3QLP0,140,15.418635,9,9
H7C5K9,140,15.011435,6,6
R4GNB4,140,14.950975,4,4
M0QZU2,140,15.280025,5,5
G5E9P6,140,15.772785,9,9
H7C118,140,16.242775,8,8
H0YNT1,140,16.406675,10,10
F5H4W4,140,15.840035,9,9
B7ZAG4,140,15.934065,8,8
H3BMM3,140,15.766805,8,8
H0YDF9,140,14.865375,9,9
B8ZZF5,140,16.163135,5,5
H0YHX3,140,16.108455,6,6
J3QLC7,140,14.753565,3,3
E9PPP6,140,15.386675,6,6
D6RJA5,140,16.058065,6,6
H7BZI0,140,15.224575,7,7
M0R174,140,15.144495,7,7
H3BM90,140,15.902355,7,7
E5RGK3,140,15.344495,8,8
M0R0U1,140,16.049795,8,8
E9PNF1,140,15.966235,8,8
D6RG27,140,15.625285,11,11
F5H5P3,140,15.152025,4,4
C9J809,140,15.337395,9,9
Q5SZK4,140,16.154275,9,9
A6PVP4,140,15.326605,8,8
B5MCQ2,140,15.352575,8,8
K7EM32,140,15.302245,7,7
H3BRW5,140,15.501165,3,3
K7EPF3,140,15.997915,5,5
F5H115,140,16.310995,5,5
Q5SZF2,140,15.971345,5,5
F8WAW4,140,15.639705,9,9
H0YL20,140,15.693345,9,9
F8VRI6,140,15.468835,6,6
J3KRL8,140,15.446015,5,5
K7ENY6,140,14.526395,5,5
M0R3D0,140,15.420405,4,4
L7N2F4,140,15.483425,7,7
H0YF61,140,14.984205,9,9
C9JRJ8,140,15.739905,7,7
J3KRQ7,140,15.673585,5,5
G3V3X6,140,16.065015,7,7
G3V5M7,140,16.230535,3,3
M0QY48,140,14.935635,5,5
F2Z2S1,140,15.687775,7,7
H3BRM7,140,16.041575,5,5
K7EPY5,140,15.273085,1,1
C9JDH0,140,15.597475,9,9
E9PB96,140,15.712315,6,6
K7ELX1,140,16.189455,6,6
H0YE65,140,16.130575,10,10
C9JWX0,140,16.337165,10,10
H7C356,140,14.377135,1,1
C9JII1,140,15.582375,3,3
G3V4T9,140,15.704815,6,6
D6RAI0,140,15.975805,7,7
Q5VWH6,140,15.806205,4,4
E9PLH3,140,15.310185,4,4
C9J877,140,15.630415,9,9
H3BQD0,140,14.758745,9,9
C9J1Z3,140,15.207265,4,4
G3V423,140,15.788695,6,6
G3V5Q5,140,16.043925,11,11
F8W1J2,140,16.487495,3,3
D6R9C8,140,15.683175,7,7
H0YBC4,140,16.011835,10,10
H3BSY6,140,17.177075,7,7
H3BUA5,140,15.551525,7,7
F5GXG4,140,15.910955,9,9
A6NMQ3,140,15.633705,9,9
H0YF36,140,14.232145,8,8
E9PIL7,140,15.741205,6,6
C9K022,140,15.265565,5,5
Q2MDF5,140,15.205425,5,5
E7ETX1,140,13.560805,2,2
F8W897,140,15.758105,10,10
G3V3G5,140,16.256665,7,7
C9JPI1,140,15.887125,6,6
Q5T3R7,140,16.480085,9,9
E5RKA2,140,15.565435,8,8
C9JPB1,140,16.072125,6,6
F8WF08,140,15.430665,7,7
C9JZ73,140,16.578665,5,5
K7EMT3,140,14.690045,5,5
H0YGU3,140,14.802295,5,5
K7EMQ9,140,16.308895,9,9
K7EKC7,140,16.484785,12,12
Q5JXD3,140,15.876805,5,5
K7EJP9,140,15.916365,4,4
E9PKV8,140,16.298265,3,3
C9J4L3,140,15.593885,9,9
H3BUX2,140,15.716535,5,5
H3BS97,140,14.887335,4,4
F8WDY4,140,15.303235,4,4
C9J4M7,140,15.808165,7,7
M0R3I6,140,15.330755,3,3
H0YIQ7,140,15.956215,7,7
C9J3I4,140,15.748285,5,5
E9PK06,140,15.326795,7,7
C9JXY8,140,16.312375,6,6
G3V583,140,16.322175,9,9
Q86TZ8,140,15.351335,11,11
H3BSZ7,140,15.338405,7,7
E9PK08,140,16.273745,11,11
C9JM66,140,16.568935,10,10
H0Y919,140,15.673905,5,5
F8VS22,140,14.668975,3,3
E5RJK0,140,15.305135,4,4
K7EQ58,140,16.685945,7,7
D6RAY9,140,16.386855,6,6
K7EL87,140,15.112275,3,3
M0QZT2,140,15.700785,9,9
I3L126,140,15.064455,5,5
H7C1R5,140,14.730665,1,1
H3BMW4,140,15.522105,2,2
H3BTK6,140,15.982225,7,7
K7ER06,140,15.791755,5,5
B4DHX9,140,15.216555,5,5
C9JUZ6,140,15.508005,3,3
F8VZG8,140,16.237475,10,10
J3QSF4,140,15.633715,8,8
F5H2V6,140,15.410535,6,6
Q5JV61,140,15.840495,7,7
J3QST2,140,14.919795,5,5
E5RGM6,140,15.257525,6,6
E7EQE8,140,15.987025,6,6
Q4VY13,140,16.672935,8,8
H0YH49,140,16.178145,10,10
J3QSF8,140,15.356605,6,6
H0YAS8,140,16.176055,7,7
Q86W69,140,15.401405,7,7
Q68DC0,140,15.907345,8,8
E7EQC5,140,15.919795,8,8
E9PRT1,140,15.870975,9,9
C9JUC3,140,15.063355,6,6
I3L0M9,140,15.601525,10,10
H3BMQ8,140,15.462525,10,10
Q6ZP13,140,15.486255,2,2
I3L0M4,140,15.984135,9,9
H3BQW1,140,14.766805,9,9
E9PE54,140,15.552835,9,9
F5H329,140,15.651045,3,3
C9J5G4,140,15.808105,10,10
S4R2X1,140,15.222545,8,8
K7ER70,140,15.251745,5,5
K7ER86,140,15.590875,7,7
M0R1L3,140,15.994125,11,11
E9PE09,140,16.198835,7,7
F8WEK0,140,15.103165,9,9
Q4VXA6,140,15.727175,2,2
C9JG32,140,15.440745,8,8
C9J0Z2,140,15.899565,5,5
H0YHD3,140,14.542215,5,5
M0R2G6,140,15.944925,12,12
C9J124,140,15.951255,9,9
H0YCQ2,140,14.967655,9,9
C9IYD3,140,16.107275,7,7
K7ES39,140,15.560535,7,7
K7EKX1,140,15.609385,7,7
H3BRD9,140,15.925915,9,9
E9PFZ1,140,16.111335,9,9
Q5TBR1,140,15.415775,7,7
F8WDJ5,140,15.432585,6,6
H0Y723,140,16.063025,8,8
D6RB55,140,15.060685,8,8
J3QRP2,140,15.770045,6,6
Q5VZ43,140,14.756365,8,8
H7C5D5,140,15.356915,7,7
H9KVD7,140,15.500305,4,4
C9JWM1,140,14.903755,8,8
G3V4D0,140,15.851365,3,3
K7EIJ2,140,15.902155,7,7
H7BYT4,140,16.162735,7,7
J3KSK7,140,16.104215,6,6
G3V444,140,15.763735,7,7
J3QTB2,140,15.302925,7,7
C9IYF0,140,15.959135,8,8
E9PSA8,140,14.760205,6,6
H3BP86,140,15.394575,7,7
E9PSB6,140,15.935595,7,7
U3KQH4,140,13.983925,5,5
E9PCQ7,140,15.514635,4,4
Q6ZMM0,140,17.106195,5,5
H0YAP7,140,15.897925,9,9
K7EID9,140,15.720405,9,9
I3NI53,140,14.796945,7,7
H7C202,140,15.536795,10,10
F8WD67,140,15.480255,6,6
H3BRB9,140,15.686845,5,5
K7ERP7,140,16.907095,7,7
H0YKI9,139,15.28959,1,1
J3QR18,139,16.10661,7,7
H0Y5U0,139,15.72189,10,10
K7ELS4,139,15.33895,6,6
H0YD53,139,15.36812,6,6
U3KQ95,139,15.63312,6,6
E9PIZ5,139,15.10355,8,8
H0Y601,139,16.43381,6,6
M0QXR6,139,16.12411,9,9
B4DIZ2,139,15.80986,9,9
E7ERL0,139,15.26077,7,7
H0Y8U7,139,15.67656,9,9
H7C3Q2,139,16.39453,8,8
K7ELM4,139,16.09508,10,10
E9PIQ8,139,16.21209,8,8
E7ERR6,139,15.54225,3,3
F8VZ74,139,15.21695,7,7
C9JDD9,139,15.55386,3,3
H3BRD2,139,15.79545,5,5
K7EQI3,139,15.23776,4,4
E9PPB8,139,16.85666,5,5
B4DP11,139,16.47588,10,10
E9PPQ2,139,15.46458,8,8
B1AR61,139,15.65765,9,9
H0YJ84,139,15.68686,6,6
H3BM54,139,16.0795,8,8
F5H2B7,139,15.96246,5,5
G3V2A5,139,14.24585,2,2
H3BM67,139,15.02159,8,8
G3V143,139,15.721,7,7
H0YBL9,139,15.71304,8,8
C9JGN4,139,14.99662,10,10
H0YJD7,139,16.67189,7,7
K7EQU0,139,15.85713,8,8
F5H300,139,15.67954,7,7
M0R0I3,139,15.75205,8,8
M0R0I4,139,15.58582,8,8
G8JLJ3,139,14.93833,3,3
C9J9U0,139,15.70134,7,7
C9JE46,139,16.01219,8,8
C9JDY8,139,14.68569,6,6
A2A3F8,139,14.85154,4,4
D6RIX3,139,15.7151,3,3
C9J9E8,139,14.85462,9,9
H0YJ56,139,15.4317,5,5
K7ERY6,139,14.6481,4,4
B4DRC1,139,14.88102,6,6
K7ER20,139,14.75997,7,7
I3L0V5,139,15.22313,4,4
C9JF62,139,15.6736,7,7
H0YJI4,139,15.62325,7,7
Q5ST52,139,14.79086,4,4
K7ENJ0,139,14.85467,7,7
F8VS91,139,16.42842,8,8
B4DLA0,139,15.03166,6,6
H0YJZ4,139,14.64452,6,6
H0YNX0,139,15.72926,3,3
E9PI02,139,16.14677,9,9
C9JLU3,139,16.42672,8,8
F8VSL1,139,14.83475,8,8
H7C4Y4,139,15.77404,9,9
K7EMZ3,139,15.68938,8,8
Q6ZUI3,139,15.5695,10,9
E3W975,139,15.4561,3,3
C9JNM8,139,16.23179,10,10
E9PI77,139,15.81454,8,8
H0YK71,139,15.08009,8,8
F5H097,139,15.89587,2,2
I3L2T8,139,14.27295,9,9
E7EWV2,139,15.55096,5,5
C9JJB3,139,15.96247,4,4
I3L243,139,14.9078,7,7
B7ZBL7,139,16.33038,7,7
H3BQG7,139,14.39639,6,6
H0YJI8,139,15.48316,10,10
B7ZW27,139,15.54654,5,5
H0Y6N4,139,16.10689,8,8
J3QQL4,139,15.74688,8,8
M0R0P4,139,15.33127,7,7
H0YD62,139,15.7421,8,8
G0LNT4,139,14.81791,8,8
J3QLF8,139,15.71217,6,6
F5H0U6,139,15.33136,5,5
Q5T3L8,139,15.36927,7,7
Q6ICL0,139,15.04194,3,3
M0QZF7,139,15.98812,8,8
Q5H8X8,139,16.27586,6,6
A8MXN1,139,15.49983,9,9
D6RC04,139,15.9112,7,7
D6RC25,139,16.01662,7,7
E5RJ85,139,15.59477,10,10
F8WDF6,139,16.41387,7,7
H7C507,139,15.88147,9,9
H7C2J8,139,15.37306,8,8
D6R9X4,139,15.29818,5,5
B4DEW4,139,14.96921,7,7
A8MYC1,139,16.0189,6,6
F5GWI0,139,15.9704,9,9
M0R288,139,16.32027,6,6
H3BMZ1,139,16.16391,4,4
E9PMP1,139,14.48097,8,8
E9PMT9,139,15.66766,8,8
E9PS06,139,15.9071,10,10
F5GX62,139,15.74678,8,8
J3QRH8,139,15.861,9,9
E9PN02,139,15.48497,8,8
J3KQ33,139,14.72749,5,5
B4DG13,139,15.46753,2,2
B1AKS2,139,16.00009,6,6
F8W910,139,16.45025,6,6
F8WDC3,139,15.12032,9,9
H0Y893,139,15.1023,8,8
E9PS52,139,15.25892,1,1
E5RG84,139,14.96562,7,7
B0QYR1,139,15.41865,8,8
J3KSF9,139,15.02652,3,3
C9J1C6,139,16.03079,7,7
B0QY28,139,15.58493,5,5
F2Z2D6,139,15.27854,8,8
H7BZP4,139,16.42414,8,8
B0QYE1,139,15.46567,8,8
H7BY41,139,15.20015,7,7
E9PR25,139,15.76575,6,6
B0QY30,139,16.20376,6,6
E5RI22,139,15.4833,4,4
H0Y988,139,15.82869,8,8
D6RAT8,139,16.29845,8,8
D6RB21,139,15.75382,4,4
Q13429,139,15.61077,5,5
J3KS21,139,15.64689,4,4
E5RI66,139,15.66069,5,5
E5RI83,139,16.02241,6,6
D6RF82,139,15.78663,8,8
D6RA27,139,16.35833,7,7
M0QYX4,139,15.60525,7,7
D6RF88,139,15.65975,11,11
J3KSE9,139,15.58651,5,5
E5RIM1,139,15.48533,6,6
M0R309,139,16.08721,8,8
D6RF74,139,14.9008,9,9
B9EGU7,139,15.98808,7,7
E9PR40,139,16.48666,8,8
G3V5N2,139,15.31708,9,9
M0QZY0,139,15.69261,6,6
H0YD08,139,16.15434,4,4
E9PN14,139,15.66095,8,8
H3BMW1,139,13.85294,8,8
M0R0Z6,139,14.36986,4,4
G3V4U6,139,14.80544,5,5
E9PJY9,139,14.66726,2,2
H0Y9G1,139,14.9575,7,7
C9JWZ0,139,15.45888,6,6
Q5TCS4,139,15.90094,9,9
E7EMX2,139,14.88851,1,1
Q5TD05,139,15.64469,8,8
H0YN28,139,16.09206,10,10
B1AHM7,139,15.43211,7,7
B5MCT8,139,16.62758,7,7
H3BU55,139,15.85029,8,8
H0YFM9,139,16.20004,8,8
K7EKV2,139,15.59453,6,6
H7BZF5,139,15.68381,7,7
B4E3M2,139,15.19995,9,9
J3KTB6,139,15.62456,3,3
E7EPQ9,139,16.45234,7,7
H7C3C5,139,15.97228,10,10
C9JU85,139,16.01937,6,6
F8W0L1,139,16.27146,9,9
J3KTB0,139,15.83373,4,4
F5GY48,139,16.03875,5,5
F8WBY6,139,15.84901,10,10
C9J578,139,16.02915,9,9
A8MT31,139,16.21648,6,6
B5MC16,139,15.13074,6,6
C9IYV0,139,15.9821,7,7
E9PQT2,139,15.17219,5,5
R4GNH9,139,15.10532,9,9
J3KPP0,139,16.20452,6,6
F8WE75,139,15.4565,7,7
Q5THT1,139,15.26935,5,5
F5GXD9,139,15.75865,2,2
B4DGV2,139,15.29636,6,6
E5RG32,139,15.11528,3,3
H3BUG0,139,14.63335,5,5
M0R124,139,15.97732,8,8
H0YFJ5,139,15.24911,9,9
H0YLT4,139,15.56659,8,8
U3KQQ5,139,15.88558,6,6
E5RJZ5,139,15.77717,5,5
E5RGY6,139,15.17136,6,6
E9PRT9,139,15.98774,8,8
H3BNV9,139,15.72515,10,10
C9JYI7,139,15.14163,5,5
C9JYI8,139,16.08857,3,3
H3BMR4,139,15.80581,8,8
C9JYS9,139,16.56727,11,11
J3QS96,138,15.959425,7,7
J3QS57,138,15.154605,4,4
K7ERS2,138,15.621105,4,4
M0QZP0,138,15.744535,7,7
Q9H5I4,138,16.229125,8,8
K7EJ26,138,14.254045,1,1
E9PC17,138,16.254935,6,6
H3BQT9,138,15.627875,6,6
B7Z775,138,15.205885,2,2
Q7Z2V2,138,16.718455,6,6
K4DIB5,138,14.574975,6,6
H3BQJ8,138,15.316965,8,8
E9PMD3,138,15.484485,6,6
R4GMP3,138,16.034415,6,6
E9PMA5,138,15.570125,3,3
J3QRX8,138,15.482455,8,8
H7C0D6,138,14.868415,5,5
H7C0A0,138,15.692995,10,10
G3V1K1,138,15.558415,9,9
H7BYX5,138,15.526245,8,8
E9PNC0,138,15.196025,8,8
F5H5Q6,138,15.573945,4,4
H0YA08,138,15.375525,8,8
H3BQ92,138,14.921055,6,6
J3QRA8,138,15.850255,10,10
E5RK02,138,16.508415,5,5
K7EN00,138,15.324935,4,4
K7EML9,138,15.533565,6,6
H3BNZ6,138,15.243505,7,7
E7ESF5,138,14.918985,7,7
J3QR92,138,15.336335,2,2
K7EN11,138,15.979225,6,6
Q8TBK7,138,15.596625,6,6
H3BSL0,138,15.758835,7,7
E9PKH6,138,15.892135,9,9
M0QYH0,138,16.061125,8,8
B4DYG6,138,16.159195,9,9
G3V3C4,138,15.700785,3,3
E5RJU4,138,14.750115,6,6
H0YB14,138,15.820095,7,7
K7EKG5,138,15.623015,7,7
E7EQN8,138,16.161485,9,9
H3BPI8,138,14.899035,6,6
K7ELQ3,138,15.332155,10,10
G3V477,138,13.832505,8,8
K7ELA4,138,15.980785,5,5
H3BTW1,138,14.628825,4,4
G3V424,138,15.711245,8,8
F5H539,138,15.364735,3,3
H0YHG9,138,15.319235,5,5
K7EMI0,138,16.262795,5,5
K7EKM6,138,14.436775,6,6
E7ERN0,138,15.300965,8,8
E5RFX0,138,15.103245,7,7
R4GMU4,138,15.460035,6,6
E9PI73,138,14.741485,8,8
K7END7,138,16.008035,9,9
H0YA80,138,15.380445,5,5
B4DMU5,138,16.507445,4,4
E5RII5,138,15.616645,6,6
E5RIN1,138,15.670485,6,6
B4DW84,138,14.895125,2,2
K7EP68,138,15.848825,9,9
E5RIC9,138,15.451685,7,7
J3QRG6,138,14.967905,6,6
B4DUA4,138,15.809685,5,5
K7ESC2,138,14.613395,7,7
B4DDW7,138,15.574045,6,6
H3BQE4,138,15.486705,6,6
K7EPK6,138,15.319395,7,7
K7EPL1,138,16.005665,8,8
E9PJG3,138,15.536715,5,5
H3BNJ3,138,14.870345,7,7
E5RJI8,138,15.138275,7,7
E7EV27,138,15.190245,7,7
E7EUX1,138,15.973685,6,6
H3BUS8,138,15.144395,8,8
Q6ZW91,138,15.873635,8,8
M0QYJ8,138,16.135525,9,9
E7EV32,138,15.910735,8,8
G3V5B4,138,16.245395,9,9
